城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
厦门,1,1号线,地铁1号线(岩内--镇海路),2,7,29.88667,岩内,镇海路,地铁,[],[]
厦门,2,1号线,地铁1号线(镇海路--岩内),2,7,29.88830,镇海路,岩内,地铁,[],[]
厦门,1,2号线,地铁2号线(五缘湾--天竺山),2,7,40.74982,五缘湾,天竺山,地铁,[],[]
厦门,2,2号线,地铁2号线(天竺山--五缘湾),2,7,40.74828,天竺山,五缘湾,地铁,[],[]
厦门,1,3号线,地铁3号线(厦门火车站--蔡厝),[],[],25.94619,厦门火车站,蔡厝,地铁,[],[]
厦门,2,3号线,地铁3号线(蔡厝--厦门火车站),[],[],25.94619,蔡厝,厦门火车站,地铁,[],[]
