城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
温州,1,轨道交通,轨道交通S1线(桐岭--双瓯大道),2,13,53.06479,桐岭,双瓯大道,地铁,0630,2100
温州,2,轨道交通,轨道交通S1线(双瓯大道--桐岭),2,13,53.06479,双瓯大道,桐岭,地铁,0625,2130
