uid,boundary
e41eb1fb40abb0b82fb96db2,"113.97436624294296,22.54311946145489;113.97431829588639,22.54333522037141;113.97435191137686,22.543673444434518;113.97438869159765,22.54394132075166;113.97443242200816,22.54414271698573;113.97448617660987,22.544475903199917;113.97459146160884,22.54460419487178;113.97471585087105,22.54467202456065;113.97483383341839,22.5446741356297;113.97630680113213,22.54423432450612;113.9773060968421,22.54388424546478;113.97950460794989,22.543100863255976;113.97999043941701,22.542924251129893;113.98025866625575,22.54282457527962;113.98085252974006,22.542620587083615;113.9810422509654,22.54255749805083;113.98152771502555,22.54236993114386;113.98201718642657,22.542205576563767;113.98320107044424,22.54181532542706;113.98372487598016,22.541632098397997;113.9841641824083,22.54145858136837;113.98437865464535,22.541358910539355;113.9844240693787,22.54121964971299;113.98444077067474,22.541053515922865;113.98421780316248,22.54068022965023;113.9842815882435,22.54065047996002;113.98406740885405,22.540309728526065;113.98363988280435,22.53966099394959;113.98359201749358,22.539535389599266;113.98361750601411,22.53937901071805;113.98373230496672,22.539252923425455;113.98375461887558,22.53917969323824;113.98333353187978,22.53862542930983;113.98308232972705,22.538311588663653;113.98304005277484,22.53814927085042;113.98311657762461,22.537965760336032;113.98313888883855,22.53780933417488;113.9831356854811,22.53765247772103;113.98306690222823,22.53748101373619;113.98293313196156,22.537216247117687;113.98287731574872,22.53716170047098;113.9827608998462,22.53703492281186;113.9824124660034,22.536829781239092;113.9821872248799,22.536727521908567;113.9820457040333,22.536682689907913;113.98196756942006,22.536668544883025;113.98187907195447,22.536689419720297;113.9817834015194,22.536771768973175;113.98165344994943,22.536886323041628;113.98152669185558,22.537046528749663;113.98129469906786,22.537242902049062;113.98119385169814,22.537326347701473;113.98108901854685,22.537410921580697;113.98087457236066,22.53758317861826;113.9807637591896,22.53762203989018;113.98064895844038,22.53764242838818;113.98045523077246,22.53763422719069;113.98024396099456,22.53757850895589;113.98017539513162,22.5375108997275;113.98012039008864,22.537550730403265;113.98010683735342,22.537553691378417;113.98008371856282,22.53755728358755;113.97943957063099,22.537524282577486;113.97943801566416,22.537959462034276;113.97939497335567,22.538022699067024;113.97930090729422,22.538054628848776;113.97912074134457,22.53806182542458;113.97867033275864,22.538094599315006;113.9784542938768,22.53807634091584;113.97830442328046,22.538067261494515;113.9780413473255,22.53800335260924;113.9780014984931,22.538097040872604;113.97803340271159,22.53824321521124;113.97804458032705,22.538382618356064;113.9779967698129,22.538536965826584;113.97792344742228,22.53866525573811;113.97783417831226,22.538766058803862;113.9776803399005,22.538872904108963;113.9774643261712,22.538997033145204;113.9771622287232,22.539177216316617;113.97689600420745,22.53934444067951;113.97678680349478,22.53940808122511;113.9765524526551,22.5394934740565;113.97628940634424,22.5395895516723;113.97619694285981,22.53962789205504;113.97616188019914,22.539696064614578;113.97617943668205,22.53978598315008;113.97617148488168,22.53988664402209;113.97614918265077,22.53997264666384;113.97609020619916,22.54003638981145;113.97605673533586,22.540081390366137;113.97601051392417,22.540146162745483;113.97594675848723,22.540226621004333;113.97583279855196,22.54037898101415;113.97577143709921,22.54046268286199;113.97567421798543,22.540608944125925;113.97561370183816,22.540879870311585;113.97553087627355,22.541175998339234;113.97543843524677,22.541286345411454;113.97536910312922,22.541362705765852;113.97534602925391,22.541515099973537;113.97532375487049,22.541668308648962;113.97528555083547,22.541866034528333;113.97518035566706,22.541963354375305;113.97501615979279,22.542032416426558;113.97485120754526,22.54222227407065;113.9747119612082,22.54240279345752;113.97468227849924,22.54243846475448;113.97458587325025,22.542591150584517;113.97443391319533,22.542875653602177;113.97436624294296,22.54311946145489"
152cdfdac04c75e6f4b91642,"113.98733159685577,22.539523321219594;113.98757792120958,22.53983884061737;113.98768960483869,22.539912514410076;113.98807205032467,22.53974478094062;113.98836518537861,22.539665072706764;113.9887979305833,22.53956332204919;113.98898339833205,22.53952016793213;113.98904401419124,22.539437826262525;113.98905854518117,22.539271627214063;113.98905031490608,22.538922700592252;113.98914599073102,22.538501644508244;113.98954166915547,22.538283183202143;113.98992321903087,22.53818203796023;113.99040968829489,22.53785340472114;113.99089798830553,22.53753024725651;113.99207586445593,22.537836358767326;113.99296342982494,22.538461374485593;113.99301140922053,22.539124348495456;113.99303620784242,22.539469446275998;113.99330120706948,22.53947728985812;113.99516605966349,22.53945722534161;113.99900207481706,22.539438291586762;113.99954057034299,22.539401020662424;114.00000239729027,22.539310242157576;114.0018052982448,22.538742625572016;114.00173008941262,22.53807508629704;114.0021936941065,22.53788820396331;114.0019716320862,22.537293900677216;114.00178576908301,22.536789112819818;114.00057912739359,22.53687425885072;114.00015538859992,22.536340890493864;113.9999082970932,22.535479640107937;113.99958277363415,22.534414856929317;113.99947654810931,22.534049392471875;113.99939824461464,22.534066490139697;113.99870235787868,22.53418419095963;113.99823900291373,22.534350427414676;113.99779884668857,22.534543061586003;113.99767822671625,22.53462531006925;113.99756159881363,22.534748377676348;113.99751366792655,22.534837590695894;113.9975112631627,22.534942369750514;113.99752563335593,22.535036884306123;113.9975208364045,22.535112044751667;113.99750485824441,22.535167915128245;113.99747050704173,22.535260436316747;113.99737145807963,22.535417228005393;113.99686268568641,22.53583375248408;113.99628688532928,22.536357457947194;113.99623817291642,22.536385814655585;113.99610641215916,22.536430205871014;113.99602735678279,22.5364414738752;113.99585886790648,22.53646389705221;113.9957822119041,22.536456772078356;113.99571274234583,22.536436910910272;113.99556941410853,22.536387534791455;113.99528396495656,22.536290345661886;113.9948240819424,22.535988918092897;113.99478416394047,22.535961308710604;113.99446243222896,22.535670764930206;113.99427004303624,22.535468728121245;113.99371366673917,22.53499068160274;113.99355322757852,22.534888894913426;113.99322517089792,22.534768381796646;113.99316291293627,22.534750868197918;113.99266645720989,22.534748275778856;113.99221153733369,22.534734014635717;113.99184044014119,22.534714253361958;113.99152601794161,22.534714314867664;113.9912235773409,22.53473006358293;113.99114457676117,22.53474064757047;113.99105959167012,22.534765949693288;113.99093989515588,22.53481039534684;113.99083935051509,22.534862682329607;113.99044476263352,22.535114666205782;113.99033225885148,22.53513916151051;113.99025606098493,22.53513573806497;113.99005500044913,22.535100820451042;113.98971791489986,22.53504440843088;113.98963294777492,22.535030834979278;113.98958627451555,22.535042188305468;113.98953920240854,22.53507033464936;113.98950170264503,22.535113812639228;113.98927392291017,22.53527302565821;113.9892246580394,22.535295932475005;113.98914447978113,22.535337601282215;113.98911107179923,22.535354628854442;113.98909830687793,22.53536894810001;113.98908983046715,22.53538242796635;113.9890732755949,22.535402993303514;113.98897993177111,22.53553926725035;113.98891770165692,22.535691180091;113.9888363250591,22.53596921683688;113.9887812804907,22.536052028354998;113.98873660685939,22.536109787228785;113.98866600723277,22.536149971821477;113.98866241670565,22.53615872014432;113.98866401209624,22.536177143119467;113.98867438303334,22.536187692445164;113.98870389865746,22.536197917136928;113.98895518884414,22.53629651285226;113.98916360470544,22.53638646767631;113.98928427138964,22.536563167209643;113.98942787989824,22.5368121792779;113.98942488943922,22.536858137849357;113.98940116069917,22.53700440739914;113.98933813648291,22.537051925720704;113.98872386080251,22.53705720761024;113.98847557634608,22.537210623996526;113.98827515989534,22.53731270612915;113.98806975874733,22.537369692366696;113.98794293328056,22.537428220448692;113.98783047800703,22.53765015565926;113.98770984545844,22.537796361437284;113.98767096769429,22.53787578218475;113.98781557871183,22.538258944742665;113.9878405183677,22.538370317627773;113.98780066324716,22.53859973033817;113.98774185747358,22.53875285841756;113.98765911634968,22.53885962595609;113.98760129332234,22.538903761839606;113.98748764509908,22.538996058514748;113.98732415619124,22.539150197247107;113.98733216099163,22.539327923576096;113.98733159685577,22.539523321219594"
df2fbad8ddee98cfe9f85366,"114.00211697791767,22.52841540980903;114.00231118348411,22.52852256141061;114.00255774678718,22.528662065617848;114.00280072854619,22.52878990287077;114.00332869413492,22.529066734689874;114.00418569286236,22.529553631734696;114.00498365135847,22.530049367810747;114.00529871404987,22.53024013227391;114.00563618766714,22.530448419636794;114.00625520909556,22.530861468540422;114.00687831781404,22.531244559652592;114.00716310042333,22.531429188668728;114.0073174939879,22.53154426356327;114.00750629265347,22.531684480485385;114.00759268808417,22.531776784295214;114.00770698668062,22.531888946870893;114.00788590039237,22.53202560930716;114.00805272740348,22.53211456272264;114.00816774913586,22.53217977752571;114.00822016346574,22.53219368967361;114.00825917507741,22.532198622906343;114.00829839329936,22.532176955554643;114.00835522998726,22.532103657226884;114.00841287784503,22.53198835638819;114.0085369796495,22.53176092833218;114.00895816276399,22.53100405056757;114.00943808517746,22.530110659286922;114.00986029954667,22.529358339581794;114.0099457221125,22.52917737572414;114.00998099767158,22.529039269791582;114.00996744224143,22.528903925167818;114.00992646064577,22.528788069053135;114.0098726638237,22.528695451007103;114.00975343353001,22.52858583711597;114.00957636942931,22.52848398155583;114.00930997782872,22.52834904474188;114.00893016976771,22.528157719385103;114.007437819316,22.527406252049165;114.00637677318696,22.526882387728904;114.00588262700406,22.52662597901447;114.00559953231082,22.52648761286304;114.00551746042454,22.52645894955618;114.00546397172127,22.52645390352961;114.00533158125187,22.526484473796366;114.00479031535174,22.52668356544357;114.00410644974012,22.526913481604456;114.00345285702417,22.527141846964536;114.00266921482296,22.527407366472087;114.00229782388458,22.527535193131957;114.0021759076574,22.527556316486457;114.00206899672547,22.527546689879014;114.00194331569992,22.527509377233592;114.00183542471669,22.527467126584256;114.00057348334008,22.52692587533677;113.99923450238464,22.52645228667453;113.9990539914857,22.526351892480424;113.99884477164096,22.52616168017742;113.99868991455075,22.525917020961426;113.99865718029798,22.525879193092226;113.99831945066364,22.525533983757043;113.99791854410111,22.525359772660526;113.99752079508247,22.52530063841007;113.99716935101792,22.52532335018501;113.99694089216408,22.525393411656992;113.99669163124956,22.52554643937476;113.99649832758185,22.525619924333075;113.99633219316428,22.525671227173564;113.99603191568326,22.525706870126587;113.99490453598047,22.525601500183743;113.99352911436372,22.525460385747905;113.99251786041079,22.525393470579647;113.99204700459482,22.525356568719612;113.99175894496703,22.525288209644025;113.99150282459165,22.525207399894303;113.99117494128402,22.525044832979738;113.98964902474863,22.52424693669594;113.98928533139014,22.524069086325035;113.98885381686398,22.52393658470618;113.98848132190811,22.523859227764067;113.98820692640544,22.523832828614427;113.98764536329233,22.52383411057233;113.98737095072185,22.523873181154702;113.9870373119708,22.523932507315234;113.98675713138064,22.523976604291015;113.98653735015803,22.52405839685061;113.98612649576029,22.524251961438143;113.98577340061021,22.52457435236777;113.98571275241203,22.524638982460292;113.98546382566717,22.524826193068247;113.9852061467317,22.524989238803247;113.9849098352695,22.525086836919485;113.98474753751476,22.525118593876375;113.98415940342299,22.525181335012086;113.98333093847177,22.52515672508294;113.98301379620311,22.525148176442592;113.98178375994328,22.525113942816553;113.98156810104466,22.525103012558276;113.98132732642229,22.525098833297456;113.98104669308616,22.525092344947844;113.98026223612185,22.52503379421784;113.9800262907899,22.52497203926242;113.97978398455663,22.52488456461483;113.97949712147178,22.524649105360744;113.9792022967052,22.524403893681075;113.97916245505922,22.524371988332206;113.97898870031602,22.524311301705893;113.9787966030726,22.52426228291991;113.97872167900327,22.524241748454322;113.97843868761517,22.524219096924966;113.9779858302484,22.52430858414824;113.97763810696527,22.52456632431665;113.9774040507698,22.524709310271223;113.97716720533575,22.524855843383992;113.97707031859498,22.52490649836002;113.97700173386762,22.524954861669432;113.97689330749431,22.524973712136756;113.97645008894567,22.5249505513717;113.9757262729931,22.52491115368338;113.97507658071966,22.524889902058785;113.9747521334306,22.524874894085915;113.97421842766964,22.524847761016847;113.97391709647627,22.524828392745107;113.97390473758905,22.52483297228927;113.97389397139753,22.52483997985703;113.97388240212088,22.524856172300552;113.97383452423382,22.524938112057814;113.97380980017128,22.52495767018575;113.97375798321455,22.524955148855696;113.97370776524166,22.524943857118913;113.97366871949437,22.524912766300243;113.97365518921679,22.524873329875508;113.97364644511094,22.524828379141095;113.97363847624277,22.52482143825744;113.97362731749172,22.524818440283678;113.97319842781428,22.524796437419276;113.97281899704157,22.524712142745685;113.97250253658679,22.524637779463394;113.9720418010807,22.524509717737807;113.97142962294366,22.524300683191868;113.97096413270651,22.52408786480461;113.97081984867216,22.524042188955743;113.97076485261225,22.52401244815888;113.97072339850789,22.5240029381466;113.97068273131916,22.52401024028973;113.97065241799973,22.52403531830602;113.9705949875319,22.524076730736763;113.9705686725703,22.52408188000852;113.97049851311337,22.524075881441163;113.97046264107945,22.524063270285577;113.97044271486664,22.524050931460987;113.97040924759656,22.524017564132254;113.97038297485533,22.523952323230453;113.97028894023457,22.52386993044088;113.97012233241001,22.52381270546263;113.97008085854293,22.52383439959708;113.97000806166102,22.52423472282839;113.96992912665758,22.5242309877181;113.96991232205642,22.524333892711095;113.96980866209212,22.52434254147154;113.96980301893691,22.524448835124165;113.96909292729593,22.524509336991517;113.9690511183609,22.524414652150245;113.96896020894502,22.524426742563712;113.968919593858,22.524335679266443;113.96882191032027,22.5243400628619;113.96865985780295,22.523965830013264;113.96859365807671,22.523989538364077;113.9686239165995,22.524063627914504;113.96805040153158,22.52433582841034;113.96740902217734,22.524707068945766;113.96691918426767,22.525006476065865;113.96637037529618,22.525183491701334;113.96571946312388,22.52532710471158;113.9652089552044,22.525364229167042;113.96472553478928,22.525414686238157;113.96462822315004,22.525398866258683;113.96455326764001,22.52534498006578;113.96434124598039,22.525025141662002;113.96398401682835,22.524732056112818;113.96347347926482,22.524648082304356;113.963103274988,22.524668568969567;113.96270108834013,22.52477829992818;113.96244572343967,22.524845280079486;113.96178832550157,22.52465110615456;113.96171816514635,22.52454141715778;113.96162272288086,22.523996255949175;113.96141220678129,22.523731216303066;113.96139317528075,22.523532598917292;113.96154017040114,22.523272087473966;113.96184681686822,22.52292405180722;113.96218530826563,22.5226788838524;113.96245359708746,22.52239446051384;113.96260059759767,22.522114855253093;113.96263273896881,22.521782527285257;113.96233498572626,22.520837088066326;113.96232346944963,22.52076294585352;113.96230115823569,22.520719857238177;113.96223469979748,22.520489413181433;113.96211716011476,22.51974717509074;113.9620312129385,22.519445296940358;113.96185978300996,22.518272047571674;113.96158595433803,22.517449464935865;113.96156047749548,22.51737875203676;113.96118775437002,22.516497403057187;113.96102319378369,22.51488282964971;113.9612277622025,22.514591017739388;113.96143223270602,22.514401615879393;113.96168782847099,22.51414890593563;113.9619181584952,22.51360156349264;113.96232792324834,22.512327144541597;113.96235465951524,22.51109571981459;113.96234910619057,22.51106285238696;113.96231004157887,22.511027942975048;113.96225340072156,22.511015998948345;113.96220629717386,22.511040975431463;113.9621767761599,22.511038188831698;113.9621640256115,22.511021224835762;113.96213773490413,22.510979288354388;113.96209869903821,22.510914790023936;113.96197844198133,22.51067806809872;113.96178085159973,22.51036837373772;113.96146858174015,22.509820495721684;113.96104823404977,22.508810631414462;113.96101173859184,22.507031317276077;113.9610226233597,22.50575489408642;113.96107596114764,22.505106076338635;113.96104741479515,22.504926557566016;113.96084331798674,22.50472089038995;113.96062001540655,22.5045598119572;113.9605200151389,22.504009914571938;113.96050729423457,22.503961771312614;113.96048497583419,22.50393270978856;113.9604363236078,22.503900134964276;113.96040522157612,22.503875769033375;113.96039008333167,22.503849993823366;113.96036937289814,22.503809755320567;113.96036384562434,22.503750500974636;113.96038625205867,22.503693178003704;113.96003257301001,22.503002748441755;113.95962446024069,22.50244456518831;113.95957661738754,22.50239443294613;113.95950879891478,22.502364073653887;113.95945295485448,22.502331452378247;113.95940831086725,22.502274163287098;113.95939402511473,22.502192419041226;113.95939887147296,22.502135683825642;113.95924183150036,22.50192037869587;113.95904577183134,22.50160468430607;113.9589533864995,22.50138772011901;113.95887859448108,22.50113895775532;113.95882295613272,22.500893604467773;113.95877213090529,22.50062430936762;113.95876582480062,22.500542657043102;113.95876603949564,22.50032429955651;113.95875196664151,22.50002260455475;113.95877297441417,22.49976527629011;113.9587745958556,22.499739698309135;113.95878746587864,22.499640654239318;113.95885160668865,22.49935659465382;113.95887407869928,22.49923365894311;113.95894138244297,22.49897843212075;113.95908942139437,22.498607310177597;113.95917958252177,22.498654291246925;113.95920916731542,22.498603026428988;113.95915491774738,22.498568835236856;113.95923095032573,22.49836170976531;113.95941010927488,22.497992565879134;113.9595206035475,22.498058594003673;113.95954438618585,22.498020668685214;113.95944446946062,22.49795455714923;113.95957736926927,22.497535325889128;113.95961986989953,22.497326243153378;113.95971240973992,22.497383285138792;113.95974198734712,22.497336430684797;113.95961754418656,22.497251829574306;113.95963293036333,22.49701284513268;113.9595918535473,22.49654206015291;113.95951628179968,22.49625485587268;113.95958742310451,22.496144477013257;113.95954753833989,22.496115231428934;113.95948280374995,22.496200888483813;113.95931703045119,22.49590868566808;113.95943174675969,22.49572039614502;113.95938906646832,22.495691123924008;113.95932912074504,22.495777641818535;113.95915052683006,22.495531708840105;113.95907890403346,22.49527896551531;113.95906621007829,22.49518844159944;113.95906952662224,22.495046900822544;113.95975926266038,22.49498742129467;113.95977431736243,22.495116372598535;113.95982301091087,22.495112131398013;113.95977949250046,22.494669303794108;113.95972441199983,22.49467427360965;113.95975211933496,22.494940947098986;113.959075162591,22.494990971464734;113.95909616766875,22.494701647828613;113.95912465203816,22.494532786812275;113.95925700388042,22.49425228901206;113.959352131739,22.494092569890356;113.95933147969532,22.493969959273507;113.95967431439986,22.493497887170506;113.96001974251242,22.49372902244627;113.95988322882071,22.49375783837267;113.95991268785161,22.493846964292388;113.96012823536034,22.493799876387953;113.96029176379363,22.493912181582587;113.96035409182312,22.49382493281702;113.96025198233413,22.493760535584546;113.96073818030989,22.493591175619496;113.96116692446185,22.49337327234799;113.9615238284273,22.493148183395153;113.96164120731333,22.493059287841213;113.96169470859287,22.493015977035004;113.96172825850707,22.492973212505902;113.9617418642423,22.49292379404901;113.96174428876887,22.492885430791368;113.9617339555606,22.49283490586242;113.96170606137791,22.492789755675673;113.9616797473146,22.492764623173873;113.96161354219855,22.492728584533477;113.96155928634238,22.49271749683006;113.9614938438877,22.492724666826614;113.96141719776668,22.492769293115803;113.961369265083,22.492834280682718;113.96135165739669,22.492898050166573;113.96137074189726,22.492982277309945;113.96141219689993,22.49303479075223;113.96146404709394,22.493061840396724;113.96129237911443,22.493175666025504;113.96100972998072,22.493345731989585;113.96072550162593,22.49348063875454;113.96014189858714,22.493685653917552;113.95965767059538,22.493352920151718;113.9592525168444,22.493891495967553;113.959061839822,22.493758221458574;113.95870360366949,22.493511197030124;113.95862262052948,22.493452746301838;113.95851849254802,22.493384458670896;113.95812111183463,22.493125984180285;113.95795033407587,22.4930250689671;113.95769658971855,22.492827369729532;113.95692880710112,22.492356098347248;113.95636527759727,22.492008663066656;113.95607312259466,22.491817356454344;113.95542972474793,22.49135129195299;113.95509444389441,22.491082289613995;113.95529513073511,22.49081669560771;113.95542552606797,22.490541770984574;113.95491213189291,22.49023461050378;113.95489002279771,22.48986649221014;113.95492148415157,22.489415588958312;113.95495999630538,22.48916151406563;113.9550432620397,22.48887178740354;113.95510595837443,22.488885069496295;113.9551730608977,22.48887599198191;113.955226193872,22.488854410175705;113.95526375292366,22.48882750863148;113.9552925391237,22.488780941430917;113.95530535165518,22.48872984897651;113.95530538938402,22.488672256323134;113.95528306469551,22.48860808774411;113.95526072204086,22.488572715950877;113.95521281900126,22.48853714412478;113.95514253557818,22.48852379746639;113.95506265555734,22.488526378991423;113.9549955260849,22.488573857989174;113.95493475571718,22.48866938319727;113.95486750946503,22.488896046395602;113.95480338841774,22.489221923944925;113.95477766094795,22.48946810026351;113.95475191102052,22.489743072708695;113.95477399406485,22.490152783010206;113.95464941885339,22.490091068727576;113.95458864129922,22.49018341106826;113.95477709681208,22.490283988525416;113.95480569706291,22.49050497233054;113.95492074215123,22.49048344212221;113.95490165944729,22.490358514504333;113.95522742455054,22.490556198276188;113.95491078712956,22.490992096426837;113.95482768937839,22.491020265869803;113.95467115964333,22.490964709360796;113.9541535973307,22.49081383070802;113.9534889743214,22.490662242383344;113.95294561986098,22.490671724745784;113.95199292644422,22.490826523236684;113.95178347932818,22.490893484464067;113.9517267100132,22.490925207792618;113.95168672284174,22.490958613086505;113.95164433809288,22.490991208691415;113.95161074326343,22.49102624660388;113.95158273409763,22.49107330958402;113.9515547321183,22.49110997484986;113.9515139553363,22.491128184929313;113.95139963787544,22.491154863962343;113.95114537878905,22.491257741600183;113.95098703627347,22.491353867747993;113.95094067562442,22.49135167921966;113.9509242860404,22.49135481241485;113.95091748496938,22.49136358372477;113.95087140998149,22.491511777287595;113.95084542379969,22.49151967279318;113.9507838746011,22.49151623089075;113.95055022893125,22.49180569975842;113.95049260442943,22.491891875587346;113.95047339236947,22.491925400689823;113.95049735556725,22.491951083981675;113.95075141612811,22.492145610904302;113.95135070807262,22.492424858320415;113.95162716967798,22.492539699761913;113.95220568112113,22.492699333877823;113.95300150524334,22.49283173738921;113.9537589375847,22.492878063206778;113.95436932539886,22.492866244817566;113.95491261158807,22.492777449506562;113.95597670926092,22.492555626726215;113.95626102385302,22.492561268965655;113.9564558708096,22.492582178591427;113.95659960238606,22.49260265887702;113.9567560925957,22.492642469337138;113.95737515265125,22.49289302894648;113.95796602657482,22.493364375363463;113.95816699997498,22.493638374372733;113.95837101413927,22.494084009038943;113.95847277957725,22.494585390984955;113.9584818874968,22.495132597948277;113.95838160516124,22.495686659688122;113.9583250244904,22.496018816872258;113.95826240720655,22.496400505333483;113.95817754967489,22.49687055286149;113.95803559404841,22.497773949048756;113.95798325517619,22.49907878665783;113.95797271895086,22.500060901033606;113.95802612950156,22.5009540756115;113.95822146783124,22.503598769558103;113.95822642288445,22.505000151861434;113.95813864316496,22.506515760112467;113.9580084777983,22.508891581326267;113.95803339140329,22.509522114382314;113.95807100974312,22.510226364136425;113.95811806747726,22.51108108468298;113.95839440421814,22.512622854634916;113.95904911173125,22.515998860673992;113.95956755528155,22.518388246546774;113.9597232145586,22.519388268000448;113.95995189349726,22.521000275191344;113.9602347420548,22.522920139806455;113.96048564237688,22.525143676696757;113.9605365834857,22.525403461557623;113.96058111428644,22.525717566482598;113.9607278444067,22.52595291806795;113.96090974049274,22.52608632551878;113.96110764707788,22.526111164293024;113.96311216012779,22.525961363335067;113.96349513471574,22.525926657698893;113.96611966451658,22.525696376075956;113.96777540596082,22.52554486023275;113.97006724202801,22.525336413076047;113.97036231832013,22.525216640163602;113.97049947609688,22.52518218371659;113.97061907649244,22.52517622943134;113.97137172625526,22.525169991048063;113.97235713595869,22.525179171646;113.97298973527487,22.525190307877395;113.97325157695805,22.525274930420267;113.97336636872423,22.525288162823017;113.97371235827772,22.52528790459804;113.97392281239422,22.52530284717642;113.97484588598341,22.52544891511506;113.97493396124543,22.525474889475795;113.97513601081558,22.525543702562477;113.97661395873506,22.525587833069622;113.978967209255,22.525669981454403;113.98397086975754,22.52582055039326;113.9863951403111,22.52588839634349;113.98933373837914,22.525919172297648;113.99159974995953,22.526000543225024;113.9939110828495,22.52620054528469;113.99499036907191,22.526346297621764;113.99700645229679,22.52677743315045;113.9973410639127,22.526853821233836;113.99759980195034,22.52695390918211;113.9986125408023,22.527270342627517;114.00036046725624,22.527886218543234;114.00074562113336,22.527964300209415;114.0012283112261,22.52803712262711;114.00153037184356,22.52817852333244;114.00211697791767,22.52841540980903"
db3f081166d4314596f08c51,"113.95041900985223,22.511942271079956;113.95037961196918,22.513010730756324;113.95033924211958,22.51516699919868;113.95034131001887,22.515536542083016;113.95033801413595,22.51564611152594;113.95036116257063,22.515686186373376;113.95041309990029,22.5157159664591;113.95048584647708,22.515717829748723;113.95079603226786,22.51569821162142;113.95109020306805,22.515689812293676;113.95148982415539,22.515728361290876;113.95179019416187,22.515899347205224;113.95200744665448,22.516053995442533;113.95223737693273,22.51632553332507;113.95229643153694,22.516421828895044;113.95261370226329,22.517346605002363;113.95291977022163,22.518301806060805;113.95304889804542,22.51870250874146;113.95313505901838,22.518875800711786;113.95324041947501,22.5190188218355;113.95335219113805,22.519136296835757;113.9535789575843,22.519329707063232;113.95391116353807,22.519541465533628;113.9540469001955,22.51964797241538;113.95417621037531,22.519797644335917;113.95421849092072,22.519878728040883;113.95428544073205,22.52008876874106;113.95442415167904,22.52048730031952;113.95474059686262,22.521465483034643;113.95482669854741,22.52171409539462;113.95488256416706,22.521789707442114;113.95496561969787,22.521819135823797;113.95511259954706,22.521813869703347;113.95573571275708,22.52166849537018;113.95615745731251,22.52159847755781;113.95846370938652,22.521310201517917;113.95910399640127,22.521254676847803;113.95925408438751,22.521234733928782;113.95935308304452,22.521212637343048;113.95941776732934,22.52117576515108;113.95948325380101,22.521130906093507;113.9595399746075,22.521065953928538;113.95957515045464,22.520989561773398;113.95958875080007,22.52094732137611;113.95959439754849,22.520864196476015;113.95956263077075,22.520640667218075;113.95953333702808,22.520313181272414;113.95941273412357,22.519351161952006;113.95934067205559,22.518616065366153;113.95921996764257,22.517840443835997;113.9590290507726,22.517041672739868;113.95855844468556,22.514777796741214;113.9579319655248,22.511971834213465;113.95787465363328,22.511792091414794;113.95767368292806,22.511550137546546;113.95741200383817,22.511326824675514;113.95709916894442,22.511144676466483;113.9569283633382,22.5110630966161;113.95674317316585,22.510986208239462;113.95575925195465,22.5109936309393;113.95515702075451,22.51097758217164;113.95475124717274,22.51096008947766;113.95329882819755,22.510927778586616;113.95063426092015,22.51091286131284;113.9505158858133,22.510976407016447;113.95045504088623,22.511065767694813;113.95044539308506,22.511121722028353;113.95044367462661,22.51124329260584;113.95041900985223,22.511942271079956"
