number,x,y,uid
158,113.9859800614511,22.53201289360041,152cdfdac04c75e6f4b91642
159,113.98547169402552,22.532435225018673,152cdfdac04c75e6f4b91642
160,113.98489628343141,22.532965750808835,152cdfdac04c75e6f4b91642
161,113.9848476020645,22.532994697455763,152cdfdac04c75e6f4b91642
162,113.98471592582884,22.53304069559849,152cdfdac04c75e6f4b91642
163,113.98463692103262,22.53305293520855,152cdfdac04c75e6f4b91642
164,113.9844685365905,22.53307744572346,152cdfdac04c75e6f4b91642
165,113.98439192802587,22.53307127877873,152cdfdac04c75e6f4b91642
166,113.98432250175583,22.533052290555567,152cdfdac04c75e6f4b91642
167,113.98417926093114,22.533004727861254,152cdfdac04c75e6f4b91642
168,113.98389397530386,22.532911197770826,152cdfdac04c75e6f4b91642
169,113.98343433604043,22.532615804320006,152cdfdac04c75e6f4b91642
170,113.98339443743352,22.532588726327436,152cdfdac04c75e6f4b91642
171,113.98307285429144,22.53230251220075,152cdfdac04c75e6f4b91642
172,113.98288054481695,22.532103102255974,152cdfdac04c75e6f4b91642
173,113.98232435328163,22.53163279947864,152cdfdac04c75e6f4b91642
174,113.9821639560709,22.531533285882798,152cdfdac04c75e6f4b91642
175,113.98183597161024,22.531417474701936,152cdfdac04c75e6f4b91642
176,113.98177372542352,22.53140086186889,152cdfdac04c75e6f4b91642
177,113.98127734309935,22.53140554482868,152cdfdac04c75e6f4b91642
178,113.98082245779489,22.531398100390106,152cdfdac04c75e6f4b91642
179,113.98045136601618,22.531384003744552,152cdfdac04c75e6f4b91642
180,113.98013693277397,22.531388935649282,152cdfdac04c75e6f4b91642
181,113.97983446821222,22.531409429405198,152cdfdac04c75e6f4b91642
182,113.97975545925877,22.531421262309728,152cdfdac04c75e6f4b91642
183,113.9796704642307,22.531447911902863,152cdfdac04c75e6f4b91642
184,113.9795507519514,22.53149426282708,152cdfdac04c75e6f4b91642
185,113.97945019242235,22.531548156642494,152cdfdac04c75e6f4b91642
186,113.97905553046287,22.531806505240787,152cdfdac04c75e6f4b91642
187,113.97894300179888,22.531832834582186,152cdfdac04c75e6f4b91642
188,113.97886678639932,22.53183065849231,152cdfdac04c75e6f4b91642
189,113.97866567617871,22.53179905008577,152cdfdac04c75e6f4b91642
190,113.9783284949512,22.53174823998939,152cdfdac04c75e6f4b91642
191,113.97824350128631,22.531736089087946,152cdfdac04c75e6f4b91642
192,113.97819681284825,22.531748224885803,152cdfdac04c75e6f4b91642
193,113.97814972494031,22.531777161006705,152cdfdac04c75e6f4b91642
194,113.9781122120579,22.531821268237707,152cdfdac04c75e6f4b91642
195,113.97788434920317,22.531984324681492,152cdfdac04c75e6f4b91642
196,113.97783506556952,22.53200806709954,152cdfdac04c75e6f4b91642
197,113.97775485592707,22.53205109857297,152cdfdac04c75e6f4b91642
198,113.97772143460494,22.53206869500502,152cdfdac04c75e6f4b91642
199,113.97770866432606,22.532083231435838,152cdfdac04c75e6f4b91642
200,113.97770018422568,22.532096855399374,152cdfdac04c75e6f4b91642
201,113.97768362226633,22.532117702526172,152cdfdac04c75e6f4b91642
202,113.97759023665161,22.53225556718659,152cdfdac04c75e6f4b91642
203,113.97752797482674,22.53240854024897,152cdfdac04c75e6f4b91642
204,113.97744654952177,22.532687962294027,152cdfdac04c75e6f4b91642
205,113.97739147629747,22.532771717845623,152cdfdac04c75e6f4b91642
206,113.97734677950083,22.53283024453806,152cdfdac04c75e6f4b91642
207,113.97727614603774,22.532871647371827,152cdfdac04c75e6f4b91642
208,113.97727255329875,22.532880457372574,152cdfdac04c75e6f4b91642
209,113.97727414808965,22.532898851771193,152cdfdac04c75e6f4b91642
210,113.97728452287389,22.532909221096194,152cdfdac04c75e6f4b91642
211,113.97731405078962,22.532918934868107,152cdfdac04c75e6f4b91642
212,113.97756544004363,22.533013199356027,152cdfdac04c75e6f4b91642
213,113.97777393089301,22.533099587934558,152cdfdac04c75e6f4b91642
214,113.97789462716392,22.533274226796852,152cdfdac04c75e6f4b91642
215,113.97803826219597,22.533520794388348,152cdfdac04c75e6f4b91642
216,113.97803526579196,22.533566800666105,152cdfdac04c75e6f4b91642
217,113.9780115124047,22.533713461949038,152cdfdac04c75e6f4b91642
218,113.97794846028619,22.533762043191704,152cdfdac04c75e6f4b91642
219,113.97733393943726,22.533777830677643,152cdfdac04c75e6f4b91642
220,113.97708552369838,22.533935542573545,152cdfdac04c75e6f4b91642
221,113.97688499765002,22.53404111739382,152cdfdac04c75e6f4b91642
222,113.9766794849903,22.53410170821343,152cdfdac04c75e6f4b91642
223,113.97655258479608,22.534162471315323,152cdfdac04c75e6f4b91642
224,113.97644003665168,22.534386383453146,152cdfdac04c75e6f4b91642
225,113.97631931464076,22.534534723053184,152cdfdac04c75e6f4b91642
226,113.97628040220452,22.534614830666523,152cdfdac04c75e6f4b91642
227,113.97642502761477,22.534995392194443,152cdfdac04c75e6f4b91642
228,113.97644996020367,22.53510631386237,152cdfdac04c75e6f4b91642
229,113.97641003846132,22.535336415657603,152cdfdac04c75e6f4b91642
230,113.97635116865202,22.535490576387367,152cdfdac04c75e6f4b91642
231,113.97626835830594,22.53559880859529,152cdfdac04c75e6f4b91642
232,113.97621049271147,22.5356439725988,152cdfdac04c75e6f4b91642
233,113.97609675813925,22.535738294305812,152cdfdac04c75e6f4b91642
234,113.97593313665075,22.53589535529482,152cdfdac04c75e6f4b91642
235,113.97594110450675,22.536072921840876,152cdfdac04c75e6f4b91642
236,113.97594049214649,22.536268311901065,152cdfdac04c75e6f4b91642
237,113.99071835810847,22.524967404077316,df2fbad8ddee98cfe9f85366
238,113.99091226131281,22.525073197100095,df2fbad8ddee98cfe9f85366
239,113.99115843103615,22.52521102596752,df2fbad8ddee98cfe9f85366
240,113.99140100997522,22.525337266102305,df2fbad8ddee98cfe9f85366
241,113.99192805961998,22.525610813867676,df2fbad8ddee98cfe9f85366
242,113.99278346404954,22.526092927336876,df2fbad8ddee98cfe9f85366
243,113.99357981565439,22.52658482125837,df2fbad8ddee98cfe9f85366
244,113.99389420670664,22.526774231457537,df2fbad8ddee98cfe9f85366
245,113.99423093934553,22.52698117081094,df2fbad8ddee98cfe9f85366
246,113.99484854753743,22.527392023423836,df2fbad8ddee98cfe9f85366
247,113.99547014698783,22.52777326454743,df2fbad8ddee98cfe9f85366
248,113.99575421515866,22.527957168823146,df2fbad8ddee98cfe9f85366
249,113.99590821704803,22.528071882476276,df2fbad8ddee98cfe9f85366
250,113.99609652977766,22.528211687840056,df2fbad8ddee98cfe9f85366
251,113.99618270493833,22.52830381437065,df2fbad8ddee98cfe9f85366
252,113.99629670776747,22.52841575303618,df2fbad8ddee98cfe9f85366
253,113.99647514656117,22.528552089431088,df2fbad8ddee98cfe9f85366
254,113.99664151900369,22.528640765850493,df2fbad8ddee98cfe9f85366
255,113.99675622467457,22.52870580477895,df2fbad8ddee98cfe9f85366
256,113.99680849187034,22.52871964096567,df2fbad8ddee98cfe9f85366
257,113.99684739287335,22.528724519360065,df2fbad8ddee98cfe9f85366
258,113.99688649584309,22.52870279846591,df2fbad8ddee98cfe9f85366
259,113.99694315887427,22.5286294252924,df2fbad8ddee98cfe9f85366
260,113.9970006235082,22.528514051709458,df2fbad8ddee98cfe9f85366
261,113.99712432988633,22.52828647706465,df2fbad8ddee98cfe9f85366
262,113.99754413305688,22.52752920475565,df2fbad8ddee98cfe9f85366
263,113.998022400106,22.52663555699106,df2fbad8ddee98cfe9f85366
264,113.99844309988215,22.525883182156125,df2fbad8ddee98cfe9f85366
265,113.99852820012835,22.525702225665615,df2fbad8ddee98cfe9f85366
266,113.99856332255908,22.52556412275397,df2fbad8ddee98cfe9f85366
267,113.99854976844777,22.525428771097335,df2fbad8ddee98cfe9f85366
268,113.99850888007292,22.5253129036487,df2fbad8ddee98cfe9f85366
269,113.99845522333717,22.525220274897283,df2fbad8ddee98cfe9f85366
270,113.99833633162106,22.52511064991223,df2fbad8ddee98cfe9f85366
271,113.99815978482657,22.52500880419335,df2fbad8ddee98cfe9f85366
272,113.9978941661306,22.52487393753016,df2fbad8ddee98cfe9f85366
273,113.99751543672697,22.52468282609986,df2fbad8ddee98cfe9f85366
274,113.9960270533919,22.523933500693268,df2fbad8ddee98cfe9f85366
275,113.99496856708345,22.52341242580172,df2fbad8ddee98cfe9f85366
276,113.99447553239635,22.523157674944155,df2fbad8ddee98cfe9f85366
277,113.99419305636414,22.52302036187408,df2fbad8ddee98cfe9f85366
278,113.99411116581263,22.522992018528026,df2fbad8ddee98cfe9f85366
279,113.9940578004652,22.52298718521187,df2fbad8ddee98cfe9f85366
280,113.9939257315266,22.523018295971525,df2fbad8ddee98cfe9f85366
281,113.99338577710706,22.52321977186494,df2fbad8ddee98cfe9f85366
282,113.99270347930127,22.523453089365933,df2fbad8ddee98cfe9f85366
283,113.99205130504622,22.523685111353124,df2fbad8ddee98cfe9f85366
284,113.9912692528711,22.523955533817542,df2fbad8ddee98cfe9f85366
285,113.99089857547594,22.52408588074234,df2fbad8ddee98cfe9f85366
286,113.99077687992312,22.524107857872604,df2fbad8ddee98cfe9f85366
287,113.99067014962414,22.524098989790293,df2fbad8ddee98cfe9f85366
288,113.9905446684038,22.524062580915363,df2fbad8ddee98cfe9f85366
289,113.99043694267996,22.524021117051838,df2fbad8ddee98cfe9f85366
290,113.98917675077716,22.523489843378204,df2fbad8ddee98cfe9f85366
291,113.98783933914933,22.523028389388028,df2fbad8ddee98cfe9f85366
292,113.98765899860815,22.52292974834055,df2fbad8ddee98cfe9f85366
293,113.98744993575723,22.522741598502193,df2fbad8ddee98cfe9f85366
294,113.98729514178508,22.522498483224332,df2fbad8ddee98cfe9f85366
295,113.9872624263248,22.522460985154748,df2fbad8ddee98cfe9f85366
296,113.98692489706727,22.522119233923743,df2fbad8ddee98cfe9f85366
297,113.98652430981898,22.521949268118167,df2fbad8ddee98cfe9f85366
298,113.98612690384034,22.521894486497615,df2fbad8ddee98cfe9f85366
299,113.98577577628527,22.52192115855155,df2fbad8ddee98cfe9f85366
300,113.98554753835974,22.521993852675475,df2fbad8ddee98cfe9f85366
301,113.9852985443603,22.52214980640814,df2fbad8ddee98cfe9f85366
302,113.98510541855988,22.522225591955973,df2fbad8ddee98cfe9f85366
303,113.98493942624485,22.522278895213592,df2fbad8ddee98cfe9f85366
304,113.98463936708653,22.522318205898543,df2fbad8ddee98cfe9f85366
305,113.9835125621742,22.522227221668494,df2fbad8ddee98cfe9f85366
306,113.98213755707675,22.522104961601585,df2fbad8ddee98cfe9f85366
307,113.98112643842171,22.522052783126096,df2fbad8ddee98cfe9f85366
308,113.9806555901702,22.522022983890555,df2fbad8ddee98cfe9f85366
309,113.98036749693864,22.521959040289218,df2fbad8ddee98cfe9f85366
310,113.98011132662397,22.521882200985278,df2fbad8ddee98cfe9f85366
311,113.97978333604676,22.52172477485841,df2fbad8ddee98cfe9f85366
312,113.9782566857608,22.52095167913852,df2fbad8ddee98cfe9f85366
313,113.9778927737258,22.520779944916807,df2fbad8ddee98cfe9f85366
314,113.97746101850738,22.520654803402554,df2fbad8ddee98cfe9f85366
315,113.97708831641724,22.520583885441898,df2fbad8ddee98cfe9f85366
316,113.97681377388417,22.520562279714667,df2fbad8ddee98cfe9f85366
317,113.97625191155672,22.52057349844273,df2fbad8ddee98cfe9f85366
318,113.97597736012887,22.520617485882894,df2fbad8ddee98cfe9f85366
319,113.97564354709345,22.520682840640983,df2fbad8ddee98cfe9f85366
320,113.97536320711816,22.52073204070701,df2fbad8ddee98cfe9f85366
321,113.97514332008059,22.52081786565947,df2fbad8ddee98cfe9f85366
322,113.9747322744206,22.521019029864906,df2fbad8ddee98cfe9f85366
323,113.97437907998666,22.521348022829216,df2fbad8ddee98cfe9f85366
324,113.97431841769219,22.5214137928325,df2fbad8ddee98cfe9f85366
325,113.97406938797013,22.521605691883313,df2fbad8ddee98cfe9f85366
326,113.97381157888108,22.521773614830167,df2fbad8ddee98cfe9f85366
327,113.97351506403425,22.52187684699199,df2fbad8ddee98cfe9f85366
328,113.9733526404178,22.521911702557034,df2fbad8ddee98cfe9f85366
329,113.97276400337289,22.521985749840074,df2fbad8ddee98cfe9f85366
330,113.97193472133804,22.521977259848413,df2fbad8ddee98cfe9f85366
331,113.97161725103315,22.521974939702236,df2fbad8ddee98cfe9f85366
332,113.97038586608764,22.521965129538803,df2fbad8ddee98cfe9f85366
333,113.97016995664923,22.521958520302878,df2fbad8ddee98cfe9f85366
334,113.96992890239677,22.52195917823394,df2fbad8ddee98cfe9f85366
335,113.96964793737624,22.52195834332304,df2fbad8ddee98cfe9f85366
336,113.96886250652261,22.521915673019745,df2fbad8ddee98cfe9f85366
337,113.9686262390968,22.52185871185818,df2fbad8ddee98cfe9f85366
338,113.96838358660028,22.521776167136014,df2fbad8ddee98cfe9f85366
339,113.96809624201543,22.521546544724657,df2fbad8ddee98cfe9f85366
340,113.96780091368548,22.521307341717524,df2fbad8ddee98cfe9f85366
341,113.96776100409602,22.52127624917354,df2fbad8ddee98cfe9f85366
342,113.96758699299453,22.521219115433503,df2fbad8ddee98cfe9f85366
343,113.96739462001788,22.521174029488172,df2fbad8ddee98cfe9f85366
344,113.96731958716397,22.521155029754475,df2fbad8ddee98cfe9f85366
345,113.96703621161183,22.521138183571612,df2fbad8ddee98cfe9f85366
346,113.96658279883115,22.521236982466043,df2fbad8ddee98cfe9f85366
347,113.96623474138288,22.521501894416033,df2fbad8ddee98cfe9f85366
348,113.96600044066147,22.521649707424285,df2fbad8ddee98cfe9f85366
349,113.96576334589882,22.52180112619657,df2fbad8ddee98cfe9f85366
350,113.96566635173595,22.521853779191808,df2fbad8ddee98cfe9f85366
351,113.96559769693756,22.521903557798492,df2fbad8ddee98cfe9f85366
352,113.96548913078786,22.521924641480574,df2fbad8ddee98cfe9f85366
353,113.96504528768446,22.521910600917764,df2fbad8ddee98cfe9f85366
354,113.96432044067016,22.521886083941574,df2fbad8ddee98cfe9f85366
355,113.96366982147475,22.521878162696353,df2fbad8ddee98cfe9f85366
356,113.96334490689433,22.52186979722121,df2fbad8ddee98cfe9f85366
357,113.96281042905089,22.521853564405642,df2fbad8ddee98cfe9f85366
358,113.96250865913916,22.521840333293692,df2fbad8ddee98cfe9f85366
359,113.96249628494895,22.52184516466331,df2fbad8ddee98cfe9f85366
360,113.96248550693954,22.521852391809237,df2fbad8ddee98cfe9f85366
361,113.96247392930088,22.52186882083359,df2fbad8ddee98cfe9f85366
362,113.96242602410787,22.52195174049829,df2fbad8ddee98cfe9f85366
363,113.96240127454259,22.52197180281708,df2fbad8ddee98cfe9f85366
364,113.96234938252091,22.52197033466907,df2fbad8ddee98cfe9f85366
365,113.96229908740112,22.521960062554726,df2fbad8ddee98cfe9f85366
366,113.96225997055846,22.521929762591373,df2fbad8ddee98cfe9f85366
367,113.96224640131967,22.52189059803533,df2fbad8ddee98cfe9f85366
368,113.96223762223346,22.52184582152507,df2fbad8ddee98cfe9f85366
369,113.96222963852689,22.521839041936314,df2fbad8ddee98cfe9f85366
370,113.96221846237265,22.52183627030632,df2fbad8ddee98cfe9f85366
371,113.96178895073866,22.521822957596022,df2fbad8ddee98cfe9f85366
372,113.96140893747751,22.52174631735654,df2fbad8ddee98cfe9f85366
373,113.96109198965188,22.52167831519112,df2fbad8ddee98cfe9f85366
374,113.96063053577726,22.5215594728422,df2fbad8ddee98cfe9f85366
375,113.96001738634473,22.521362603680675,df2fbad8ddee98cfe9f85366
376,113.95955113224893,22.521158962871613,df2fbad8ddee98cfe9f85366
377,113.9594066229215,22.521116120499876,df2fbad8ddee98cfe9f85366
378,113.95935153446914,22.521087457049244,df2fbad8ddee98cfe9f85366
379,113.95931001769658,22.52107875955577,df2fbad8ddee98cfe9f85366
380,113.95926929801826,22.521086859656165,df2fbad8ddee98cfe9f85366
381,113.95923895614575,22.521112533757467,df2fbad8ddee98cfe9f85366
382,113.95918146831026,22.521155074206536,df2fbad8ddee98cfe9f85366
383,113.95915511967783,22.52116073885909,df2fbad8ddee98cfe9f85366
384,113.95908485998977,22.521156111684494,df2fbad8ddee98cfe9f85366
385,113.9590489316505,22.521144200324063,df2fbad8ddee98cfe9f85366
386,113.95902897131518,22.52113224960476,df2fbad8ddee98cfe9f85366
387,113.95899543995236,22.52109953278796,df2fbad8ddee98cfe9f85366
388,113.95896909582132,22.521034799051687,df2fbad8ddee98cfe9f85366
