城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
常州,1,1号线,地铁1号线(南夏墅--森林公园),2,7,34.29012,南夏墅,森林公园,地铁,[],[]
常州,2,1号线,地铁1号线(森林公园--南夏墅),2,7,34.29012,森林公园,南夏墅,地铁,[],[]
常州,1,2号线,地铁2号线(青枫公园--五一路),2,7,18.61837,青枫公园,五一路,地铁,[],[]
常州,2,2号线,地铁2号线(五一路--青枫公园),2,7,18.61837,五一路,青枫公园,地铁,[],[]
