城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
贵阳,1,1号线,轨道交通1号线(小孟工业园--窦官),2,8,35.82663,小孟工业园,窦官,地铁,[],[]
贵阳,2,1号线,轨道交通1号线(窦官--小孟工业园),2,8,35.82663,窦官,小孟工业园,地铁,[],[]
贵阳,1,2号线,轨道交通2号线(中兴路--白云北路),2,8,38.89995,中兴路,白云北路,地铁,[],[]
贵阳,2,2号线,轨道交通2号线(白云北路--中兴路),2,8,38.89995,白云北路,中兴路,地铁,[],[]
贵阳,1,7号线,B7路高峰线(贵州金融城--新发装饰市场),2,2,16.25949,贵州金融城,新发装饰市场,[],[],[]
贵阳,2,7号线,B7路高峰线(新发装饰市场--贵州金融城),2,2,15.86013,新发装饰市场,贵州金融城,[],[],[]
贵阳,1,8号线,品质公交8号线(绿色未来(南)--市一医新院区),5,5,25.06286,绿色未来(南),市一医新院区,普通公交,[],[]
