城市,序号,全称,简称,lng,lat
洛阳,45,地铁1号线(红山--杨湾),1号线,112.36152093200678,34.67447418804295
洛阳,46,地铁1号线(红山--杨湾),1号线,112.36187142101289,34.67429888987489
洛阳,47,地铁1号线(红山--杨湾),1号线,112.36208311955876,34.67414475584049
洛阳,48,地铁1号线(红山--杨湾),1号线,112.36225487836353,34.673998667369034
洛阳,49,地铁1号线(红山--杨湾),1号线,112.3623507506905,34.673855674770316
洛阳,50,地铁1号线(红山--杨湾),1号线,112.36239969589288,34.67368576759005
洛阳,51,地铁1号线(红山--杨湾),1号线,112.36240769891208,34.6735448865607
洛阳,52,地铁1号线(红山--杨湾),1号线,112.36239973453918,34.67332010306542
洛阳,53,地铁1号线(红山--杨湾),1号线,112.36238077488028,34.673205232884094
洛阳,54,地铁1号线(红山--杨湾),1号线,112.36117389555262,34.67036341324553
洛阳,55,地铁1号线(红山--杨湾),1号线,112.36083050237356,34.669609558895566
洛阳,56,地铁1号线(红山--杨湾),1号线,112.36002197335104,34.66758549427091
洛阳,57,地铁1号线(红山--杨湾),1号线,112.35998704810864,34.66739671369229
洛阳,58,地铁1号线(红山--杨湾),1号线,112.36000005053569,34.667180892538234
洛阳,59,地铁1号线(红山--杨湾),1号线,112.36006197564913,34.66697099948279
洛阳,60,地铁1号线(红山--杨湾),1号线,112.36019878868099,34.66671504693588
洛阳,61,地铁1号线(红山--杨湾),1号线,112.36033060104538,34.66654502343241
洛阳,62,地铁1号线(红山--杨湾),1号线,112.36056326567557,34.666297934864964
洛阳,63,地铁1号线(红山--杨湾),1号线,112.36077794846427,34.66615877369877
洛阳,64,地铁1号线(红山--杨湾),1号线,112.36095168989029,34.66607461834955
洛阳,65,地铁1号线(红山--杨湾),1号线,112.36942822491602,34.663699592491724
洛阳,66,地铁1号线(红山--杨湾),1号线,112.37030819491792,34.66344090448449
洛阳,67,地铁1号线(红山--杨湾),1号线,112.37910869880491,34.66090150593487
洛阳,68,地铁1号线(红山--杨湾),1号线,112.37993707605777,34.660667143038026
洛阳,69,地铁1号线(红山--杨湾),1号线,112.38755886250713,34.65860700204767
洛阳,70,地铁1号线(红山--杨湾),1号线,112.39085592762935,34.65766986011905
洛阳,71,地铁1号线(红山--杨湾),1号线,112.39417854486582,34.65671419652836
洛阳,72,地铁1号线(红山--杨湾),1号线,112.39454153762202,34.65660826358099
洛阳,73,地铁1号线(红山--杨湾),1号线,112.3946835345839,34.65658627390025
洛阳,74,地铁1号线(红山--杨湾),1号线,112.39484353074135,34.6565772724112
洛阳,75,地铁1号线(红山--杨湾),1号线,112.39485953033484,34.65657727151603
洛阳,76,地铁1号线(红山--杨湾),1号线,112.39507752463729,34.656591247868576
洛阳,77,地铁1号线(红山--杨湾),1号线,112.3954825098076,34.656719117907095
洛阳,78,地铁1号线(红山--杨湾),1号线,112.40168428848477,34.65932045040263
洛阳,79,地铁1号线(红山--杨湾),1号线,112.40483245921325,34.66067722451072
洛阳,80,地铁1号线(红山--杨湾),1号线,112.40585495347518,34.66111524885595
洛阳,81,地铁1号线(红山--杨湾),1号线,112.41935471249187,34.666879971900386
洛阳,82,地铁1号线(红山--杨湾),1号线,112.42040403429569,34.6672937091039
洛阳,83,地铁1号线(红山--杨湾),1号线,112.42144340014494,34.66770348682419
洛阳,84,地铁1号线(红山--杨湾),1号线,112.42729413287923,34.66994379585616
洛阳,85,地铁1号线(红山--杨湾),1号线,112.42830181490316,34.670302881768684
洛阳,86,地铁1号线(红山--杨湾),1号线,112.42894591770201,34.670521608035024
洛阳,87,地铁1号线(红山--杨湾),1号线,112.42957401285608,34.67073533250862
洛阳,88,地铁1号线(红山--杨湾),1号线,112.43758862694067,34.67378169152727
洛阳,89,地铁1号线(红山--杨湾),1号线,112.43827911361927,34.674039706627624
洛阳,90,地铁1号线(红山--杨湾),1号线,112.4509380034683,34.67884031880423
洛阳,91,地铁1号线(红山--杨湾),1号线,112.45179432579975,34.67916197962648
洛阳,92,地铁1号线(红山--杨湾),1号线,112.46117744945204,34.6826536240382
洛阳,93,地铁1号线(红山--杨湾),1号线,112.46222866449783,34.68303298423729
洛阳,94,地铁1号线(红山--杨湾),1号线,112.46328693408195,34.68340739459637
洛阳,95,地铁1号线(红山--杨湾),1号线,112.4637353330651,34.68352646070955
洛阳,96,地铁1号线(红山--杨湾),1号线,112.46405634243638,34.6835692662446
洛阳,97,地铁1号线(红山--杨湾),1号线,112.46435528621622,34.683597029806954
洛阳,98,地铁1号线(红山--杨湾),1号线,112.46496922819398,34.6836905704993
洛阳,99,地铁1号线(红山--杨湾),1号线,112.47095665343451,34.68466396242614
洛阳,100,地铁1号线(红山--杨湾),1号线,112.47255598032322,34.68490820621799
洛阳,101,地铁1号线(红山--杨湾),1号线,112.47376303573519,34.68507845137836
洛阳,102,地铁1号线(红山--杨湾),1号线,112.47480656731865,34.6851903088223
洛阳,103,地铁1号线(红山--杨湾),1号线,112.47607889843968,34.685332809678165
洛阳,104,地铁1号线(红山--杨湾),1号线,112.47735426650999,34.68547634164838
洛阳,105,地铁1号线(红山--杨湾),1号线,112.47941437047722,34.685739063460446
洛阳,106,地铁1号线(红山--杨湾),1号线,112.48158190650912,34.686005147085915
洛阳,107,地铁1号线(红山--杨湾),1号线,112.48275802053321,34.68612648979817
洛阳,108,地铁1号线(红山--杨湾),1号线,112.48368828241438,34.686242124433555
洛阳,109,地铁1号线(红山--杨湾),1号线,112.48466270979551,34.68634191175417
洛阳,110,地铁1号线(红山--杨湾),1号线,112.48586494213322,34.68653129878432
洛阳,111,地铁1号线(红山--杨湾),1号线,112.486694871172,34.68664865501841
洛阳,112,地铁1号线(红山--杨湾),1号线,112.48748666976563,34.6867589083816
洛阳,113,地铁1号线(红山--杨湾),1号线,112.49383920127057,34.68765506065562
洛阳,114,地铁1号线(红山--杨湾),1号线,112.49417840461368,34.68771202332788
洛阳,115,地铁1号线(红山--杨湾),1号线,112.49436707284764,34.68775354958313
洛阳,116,地铁1号线(红山--杨湾),1号线,112.49648654894503,34.68846822744205
洛阳,117,地铁1号线(红山--杨湾),1号线,112.49772993056133,34.68886157832373
洛阳,118,地铁1号线(红山--杨湾),1号线,112.49864616892134,34.68901317359199
洛阳,119,地铁1号线(红山--杨湾),1号线,112.51060070278055,34.690969521810345
洛阳,120,地铁1号线(红山--杨湾),1号线,112.51156396328214,34.6911261435694
洛阳,121,地铁1号线(红山--杨湾),1号线,112.52644065635387,34.69356051538559
洛阳,122,地铁1号线(红山--杨湾),1号线,112.52747073266775,34.69372799300472
洛阳,123,地铁1号线(红山--杨湾),1号线,112.53672673261245,34.69519996470575
洛阳,124,地铁1号线(红山--杨湾),1号线,112.54140060997909,34.69597751688564
洛阳,125,地铁1号线(红山--杨湾),1号线,112.54420128624089,34.696432893750575
洛阳,126,地铁1号线(红山--杨湾),1号线,112.54467938988417,34.69652676860478
洛阳,127,地铁1号线(红山--杨湾),1号线,112.54546217570953,34.69667119185824
洛阳,128,地铁1号线(红山--杨湾),1号线,112.54599036077505,34.69681109954984
洛阳,129,地铁1号线(红山--杨湾),1号线,112.54691139488989,34.697074639290044
