城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
南昌,1,1号线,地铁1号线(瑶湖西--双港),2,6,28.64802,瑶湖西,双港,地铁,[],[]
南昌,2,1号线,地铁1号线(双港--瑶湖西),2,6,28.64768,双港,瑶湖西,地铁,[],[]
南昌,1,2号线,地铁2号线(辛家庵--南路),2,6,31.44084,辛家庵,南路,地铁,[],[]
南昌,2,2号线,地铁2号线(南路--辛家庵),2,6,31.44084,南路,辛家庵,地铁,[],[]
南昌,1,3号线,地铁3号线(银三角北--京东大道),2,6,28.20125,银三角北,京东大道,地铁,0600,2230
南昌,2,3号线,地铁3号线(京东大道--银三角北),2,6,28.20125,京东大道,银三角北,地铁,0600,2230
