城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
徐州,1,1号线,地铁1号线(徐州东站--路窝),2,5,21.23280,徐州东站,路窝,地铁,0600,2200
徐州,2,1号线,地铁1号线(路窝--徐州东站),2,5,21.23280,路窝,徐州东站,地铁,0600,2200
徐州,1,2号线,地铁2号线(新城区东--客运北站),2,5,23.83668,新城区东,客运北站,地铁,0600,2200
徐州,2,2号线,地铁2号线(客运北站--新城区东),2,5,23.83668,客运北站,新城区东,地铁,0600,2200
徐州,1,3号线,地铁3号线(下淀--麦楼),2,4,19.77225,下淀,麦楼,地铁,0600,2200
徐州,2,3号线,地铁3号线(麦楼--下淀),2,4,19.77225,麦楼,下淀,地铁,0600,2200
