城市,正反线路,简称,全称,上车票价,全程票价,距离,起点站,终点站,线路类型,首班时间,末班时间
石家庄,1,1号线,轨道交通1号线(福泽--西王),2,6,32.85177,福泽,西王,地铁,[],[]
石家庄,2,1号线,轨道交通1号线(西王--福泽),2,6,32.85177,西王,福泽,地铁,[],[]
石家庄,1,2号线,轨道交通2号线(嘉华路--柳辛庄),2,4,15.19795,嘉华路,柳辛庄,地铁,[],[]
石家庄,2,2号线,轨道交通2号线(柳辛庄--嘉华路),2,4,15.19795,柳辛庄,嘉华路,地铁,[],[]
石家庄,1,3号线,轨道交通3号线(乐乡--西三庄),2,5,26.09296,乐乡,西三庄,地铁,[],[]
石家庄,2,3号线,轨道交通3号线(西三庄--乐乡),2,5,26.09296,西三庄,乐乡,地铁,[],[]
