城市,序号,全称,简称,lng,lat
绍兴,55,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.38953241399172,30.126251077376544
绍兴,56,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.38882332139414,30.126153341034193
绍兴,57,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.3882652636083,30.126092562945463
绍兴,58,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.38811024970512,30.126080626783644
绍兴,59,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.38796923413263,30.126116684799232
绍兴,60,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.3878782218533,30.126172722034823
绍兴,61,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.38768219700148,30.126289803464903
绍兴,62,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.36181973815397,30.14561412980519
绍兴,63,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.36145406057267,30.145935617608718
绍兴,64,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.36108438549452,30.146324112901368
绍兴,65,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.36081461650167,30.146713473953312
绍兴,66,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.36053985261029,30.14712784325449
绍兴,67,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35998232824609,30.148095595448606
绍兴,68,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35984843278864,30.148461773725845
绍兴,69,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35563557585526,30.164951439420097
绍兴,70,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.3554127831563,30.165493759652687
绍兴,71,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35510806884533,30.16623519940313
绍兴,72,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35495921418682,30.166538416954452
绍兴,73,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35453563444379,30.16735904015571
绍兴,74,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35438479715921,30.167507267980007
绍兴,75,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.35412808586682,30.16763366125282
绍兴,76,轨道交通1号线(柯桥段)(中国轻纺城--姑娘桥),1号线,120.32600005300424,30.17827845167182
绍兴,1,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.32600005300424,30.17827845167182
绍兴,2,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35412808586682,30.16763366125282
绍兴,3,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35438479715921,30.167507267980007
绍兴,4,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35453563444379,30.16735904015571
绍兴,5,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35495921418682,30.166538416954452
绍兴,6,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35510806884533,30.16623519940313
绍兴,7,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.3554127831563,30.165493759652687
绍兴,8,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35563557585526,30.164951439420097
绍兴,9,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35984843278864,30.148461773725845
绍兴,10,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.35998232824609,30.148095595448606
绍兴,11,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.36053985261029,30.14712784325449
绍兴,12,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.36081461650167,30.146713473953312
绍兴,13,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.36108438549452,30.146324112901368
绍兴,14,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.36145406057267,30.145935617608718
绍兴,15,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.36181973815397,30.14561412980519
绍兴,16,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.38768219700148,30.126289803464903
绍兴,17,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.3878782218533,30.126172722034823
绍兴,18,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.38796923413263,30.126116684799232
绍兴,19,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.38811024970512,30.126080626783644
绍兴,20,轨道交通1号线(柯桥段)(姑娘桥--中国轻纺城),1号线,120.3882652636083,30.126092562945463
