城市,序号,全称,简称,lng,lat
太原,55,轨道交通2号线(西桥--尖草坪),2号线,112.55861920561206,37.74985490882743
太原,56,轨道交通2号线(西桥--尖草坪),2号线,112.55859114903451,37.74993487512629
太原,57,轨道交通2号线(西桥--尖草坪),2号线,112.5585821242285,37.75001786913115
太原,58,轨道交通2号线(西桥--尖草坪),2号线,112.55858210610891,37.75017488242027
太原,59,轨道交通2号线(西桥--尖草坪),2号线,112.55862610860858,37.75079799896196
太原,60,轨道交通2号线(西桥--尖草坪),2号线,112.55863610161285,37.751005031079586
太原,61,轨道交通2号线(西桥--尖草坪),2号线,112.55865003788674,37.75176211628565
太原,62,轨道交通2号线(西桥--尖草坪),2号线,112.55863492945058,37.75248215696139
太原,63,轨道交通2号线(西桥--尖草坪),2号线,112.55865691454693,37.75293322800067
太原,64,轨道交通2号线(西桥--尖草坪),2号线,112.55870796467536,37.753244328729345
太原,65,轨道交通2号线(西桥--尖草坪),2号线,112.55874796521707,37.753823437209185
太原,66,轨道交通2号线(西桥--尖草坪),2号线,112.55865669823369,37.75480739330601
太原,67,轨道交通2号线(西桥--尖草坪),2号线,112.55850535358425,37.755579244033385
太原,68,轨道交通2号线(西桥--尖草坪),2号线,112.55810755154948,37.75665576272392
太原,69,轨道交通2号线(西桥--尖草坪),2号线,112.55777486168088,37.757665366010514
太原,70,轨道交通2号线(西桥--尖草坪),2号线,112.55746322925106,37.75844497570115
太原,71,轨道交通2号线(西桥--尖草坪),2号线,112.55709750088485,37.75918249665831
太原,72,轨道交通2号线(西桥--尖草坪),2号线,112.55681792016969,37.759912142647565
太原,73,轨道交通2号线(西桥--尖草坪),2号线,112.55651726823027,37.76089477768687
太原,74,轨道交通2号线(西桥--尖草坪),2号线,112.55618351401958,37.762201389954015
太原,75,轨道交通2号线(西桥--尖草坪),2号线,112.55611936240439,37.76250432007339
太原,76,轨道交通2号线(西桥--尖草坪),2号线,112.55611633971907,37.76265332977569
太原,77,轨道交通2号线(西桥--尖草坪),2号线,112.55608826575406,37.76285130550594
太原,78,轨道交通2号线(西桥--尖草坪),2号线,112.5560531776868,37.763060271449035
太原,79,轨道交通2号线(西桥--尖草坪),2号线,112.55596295155517,37.763592183297796
太原,80,轨道交通2号线(西桥--尖草坪),2号线,112.55587372659717,37.76412609682469
太原,81,轨道交通2号线(西桥--尖草坪),2号线,112.55583863882364,37.76432906211504
太原,82,轨道交通2号线(西桥--尖草坪),2号线,112.55555186873691,37.76642382144108
太原,83,轨道交通2号线(西桥--尖草坪),2号线,112.55532624736992,37.76817964345204
太原,84,轨道交通2号线(西桥--尖草坪),2号线,112.55512170005586,37.769612466333506
